-1.3716,-1.2698,1.1186,0.99383,0.3935,0.13255,-0.6654,0.21284,0.50332,-1.4401,0.22803,-0.66906,-1.0442,0.45573,-1.6593,0.44642,1.5888,0.30269,-0.0062869,0.62794,0.37627,-0.10093,0.43285,-1.0505,-0.32306,-1.171,-0.44133,0.35798,0.74021,-0.56325,-0.18399,-1.294,1.6092,-1.3252,-0.041317,0.0010667,-0.91518,0.24078,1.282,-0.95863,-0.44519,-0.181,-0.71316,0.55284,-0.8752,0.97632,1.1312,0.17643,1.1532,-0.1159
0.95073,0.45257,-1.1808,0.22873,-1.0824,1.1089,0.22561,1.4026,-1.0015,-0.030191,0.61742,0.85967,-0.90637,-1.0501,-0.87815,-0.28287,-0.49485,-0.72372,1.2311,-1.9917,0.24232,0.47591,-0.35955,0.21628,1.4643,-0.438,1.6338,0.071643,-1.6527,1.098,-1.0106,-0.65152,-2.0123,1.4482,-1.473,1.1357,-0.83868,0.24109,0.2523,0.37734,1.115,1.2438,0.13336,-1.5458,0.11836,1.6108,-1.461,0.97368,0.26515,0.64813
-0.11518,-0.34485,0.68674,0.52734,-0.79174,-1.0526,-0.164,-0.088712,-0.65528,1.5565,-1.8147,0.26453,-1.0904,-0.35591,-0.60616,-0.83749,-1.354,-0.373,-0.32758,0.34025,1.1405,-1.0548,-2.334,-0.14468,1.3847,0.51722,-1.0551,-0.62924,-1.4622,-0.26406,0.068094,-0.85565,0.03438,0.19231,-1.0981,-1.4632,1.1436,1.0654,-0.79497,-0.15339,-1.5368,-1.1062,-0.023894,-1.6114,0.32196,0.97429,-1.5408,1.0069,0.97687,-0.70212
-1.2713,0.5998,-0.12482,1.4774,-0.14403,0.37831,-1.2342,0.068165,0.45254,0.26511,0.35351,-0.79332,0.24117,0.58835,0.55465,0.34117,-0.55571,-0.33285,-0.54358,-2.2153,-0.84883,-0.40193,0.99664,1.0907,1.2405,0.6366,0.32655,-1.3713,-1.582,0.12363,-0.57883,-0.8823,-1.0231,-0.74986,0.37061,-0.26995,-1.1577,1.3899,0.63428,0.22168,1.5101,-0.47677,0.51901,1.0128,0.1134,1.2841,-1.0263,0.51022,0.065217,-0.49831
0.54341,-0.583,0.060639,-0.34052,-0.88642,1.7312,1.2836,0.42646,1.1014,0.28363,-0.127,-1.4517,-0.60249,-0.65817,0.17603,0.89389,-1.6377,1.7185,-0.84689,-0.20702,0.2474,0.67757,-0.53772,0.3189,-0.18659,-0.35364,0.58611,-0.029196,0.84591,0.77083,-0.79686,-0.71933,-0.50159,-0.98378,0.64016,1.9904,0.79607,0.80809,0.78364,0.22341,-0.92347,-0.20558,2.2117,0.71188,-0.24035,0.36704,-0.295,1.4411,0.16572,0.7412
-0.41187,1.2452,-0.48302,0.037578,0.64787,-1.0443,0.38938,0.10253,0.2805,-1.3392,0.75793,-0.82722,-0.38894,-0.49926,0.93889,0.89947,-0.47525,-0.32591,-0.94709,0.14375,-0.0056665,0.0043256,0.25976,-0.18834,0.31564,0.77692,-0.12862,1.4243,0.40234,0.27985,1.5342,1.0434,-0.5502,0.25705,1.3553,1.1908,0.42667,0.29012,0.72645,-1.019,-0.7233,0.26474,1.076,0.18594,-0.086623,-0.32313,-0.52152,-0.58907,-0.38423,0.30479
-0.1259,1.3729,1.351,-0.19664,1.2766,-0.52391,-0.1254,-1.178,-1.2285,0.71107,0.7611,0.45358,-0.40998,-0.14604,-1.4374,-0.76046,-0.44397,-0.19442,-0.68127,1.8333,0.83894,0.59102,-1.2996,0.3289,-1.7159,0.72023,-0.48128,0.50882,0.20225,-0.84254,-1.9223,-1.1397,0.29488,0.3184,-0.47413,-0.51518,0.42489,-0.68506,-0.32226,0.0071732,0.81374,-2.2214,0.029211,-0.78899,-0.069262,-0.37197,0.15987,-1.0516,-0.35278,0.85839
-0.88634,0.64452,-0.90057,-0.42206,0.40843,-0.014116,-0.38866,0.84101,-0.26623,-1.6015,-0.47019,1.2565,0.72644,1.9517,-0.18951,-0.63382,1.6485,0.88207,0.70107,1.3331,-1.2443,-2.088,-1.7621,0.44329,-1.2858,-0.1886,1.391,-1.0779,0.13433,-0.81461,-1.2166,0.071063,0.91903,0.31854,-1.2919,-0.8131,-0.77654,2.2648,0.1183,0.80647,1.0337,0.63038,0.96687,-0.30736,0.028577,0.92711,0.82692,0.54605,0.30255,0.044186
0.36756,-0.62191,-1.0749,1.148,-0.86091,-0.029309,-0.80974,1.4499,-0.54201,0.35882,1.3977,-1.639,3.5417,-0.33562,-0.23404,0.5893,1.0216,1.0108,-0.10528,0.9884,-0.2408,-0.30431,-0.96798,-0.79783,2.2693,-0.87532,-0.46603,0.59444,-0.45001,-0.66167,-1.0733,0.75638,0.32132,1.6266,-0.31291,0.06714,1.8522,0.91163,-0.33195,1.2581,-0.11953,0.060732,-1.6814,1.0283,0.87143,-1.3781,-0.96479,0.79775,-0.22378,0.39062
0.21903,-0.31857,0.89982,-0.58931,0.14014,-0.57694,-0.23588,-1.0524,1.522,-1.8922,1.3147,-0.5981,0.026942,0.50221,-1.4086,1.6916,0.50484,0.83056,-0.76693,-0.15284,0.1459,0.021307,1.6265,-2.1794,-0.17532,-0.49129,0.37355,0.84656,1.3364,-0.83288,1.2859,1.9605,-0.023367,0.10101,0.59294,-1.1538,0.72349,0.60035,0.84768,-0.53371,0.23362,-0.28456,-1.3939,0.3396,-1.042,-1.0466,1.0193,-1.2522,0.69694,-0.969
0.35834,-0.78027,0.87756,-0.31254,-0.11007,0.60441,-0.17827,1.6399,-1.5872,0.027605,0.96213,-0.17841,1.2458,1.7205,0.087737,-0.74355,0.27451,0.53831,0.069427,0.53607,0.010591,0.2062,1.8131,1.144,2.4985,0.17418,-0.76909,0.9591,1.6651,1.4663,-1.0516,0.51575,-0.37502,2.4541,-1.2147,0.096102,-0.85019,0.093605,1.7766,-1.1458,0.27454,-0.46345,-0.68244,-0.92527,-0.76698,0.30152,-0.2728,0.72002,-1.0252,-0.35114
-0.15837,-0.63118,1.2345,-0.5538,-0.75048,0.77174,0.025938,0.33899,-0.12093,0.4241,-0.43369,0.82891,-0.038191,-0.31464,-2.4576,-1.6975,0.52581,-0.48154,0.097307,0.61493,0.73348,-1.0393,-0.39485,-0.71723,1.1665,0.76121,-0.61159,2.3815,-0.85684,0.66806,1.9013,-0.66992,-0.87469,-0.2208,0.013614,0.17205,1.5627,0.45296,-0.22543,1.0423,-0.42972,1.2151,0.086766,-0.95245,-1.071,-0.6289,-0.75765,0.3952,-0.22567,0.1606
-0.28623,-0.78433,0.15713,0.055254,0.79128,0.52383,0.33431,-0.49587,1.0605,0.34402,-0.031687,2.5347,-2.1894,-0.24497,-1.1358,-1.548,0.13413,-0.62175,-1.2766,0.72082,-1.4075,0.69665,-0.34484,-2.1602,-0.008413,0.47863,-0.51514,-1.4683,-0.60755,-0.14832,-0.98033,1.1862,-0.2497,1.1413,0.65521,0.79785,0.39245,-1.6219,1.0724,-0.34742,0.9071,1.7262,-0.18636,-1.2717,0.46014,1.8126,-0.031907,0.98801,0.20347,1.4735
-0.99298,0.50389,-0.27879,0.14992,-0.38756,-1.5041,1.3619,0.092267,0.12843,-0.56539,1.4287,0.36279,-1.1289,-0.085561,0.90935,0.63024,-1.7383,0.64238,-0.35594,0.81333,0.95369,2.39,-1.6907,2.4792,1.2162,-0.49098,-1.3802,0.19865,1.9537,-0.87871,-0.4158,-0.035621,-0.88365,0.84841,-0.59864,0.30982,-0.6043,0.97768,-1.1821,0.25387,-0.27813,-1.6845,-1.0075,-1.0651,1.43,0.6088,-0.69693,-0.93576,-1.4066,0.68975
-0.70244,0.07473,-2.3677,0.98012,-1.2949,-2.2289,-0.92096,-0.81543,-0.011464,0.087362,-1.3989,-0.73149,-0.76427,-0.48509,-0.0093127,2.1978,-0.87554,0.77814,-1.1745,-0.54577,0.20165,0.2592,0.78902,-0.49355,-1.2952,0.27451,-3.1298,-0.26017,-1.3323,0.52061,0.7179,0.44589,-1.3572,1.1836,1.028,0.48331,-0.43291,1.1136,-0.14748,0.17142,0.74044,0.41003,0.33456,-0.39816,0.037428,0.64752,0.52837,0.35587,-0.31392,-0.17272
-1.5884,-0.089878,0.74723,-0.12883,-0.97702,1.5314,-0.35236,-0.452,0.14868,0.84635,0.42745,0.4817,-2.5108,-0.59154,1.2695,-0.63006,-1.139,-0.99522,-2.2836,-1.2809,-0.38985,0.48483,0.33035,1.649,-1.393,0.023437,-1.2803,-0.44015,0.25395,-1.9366,0.46994,-0.75592,0.7769,-0.27545,0.65223,0.023936,0.37276,-0.96535,-0.93989,0.28503,1.3675,-1.1992,-1.7994,0.81796,-0.7726,0.74503,0.45564,0.2897,0.16658,-1.1149
-1.7446,0.72649,-0.82629,-0.22728,0.5875,-0.7317,1.6443,0.87789,1.1107,0.8613,0.53455,-0.91533,-1.2161,-1.3998,1.05,0.35246,0.33846,-0.47721,-1.187,1.2607,-0.90352,-0.34097,1.0917,-0.25737,-0.55547,-1.6143,0.22533,0.52539,-2.0407,-1.0751,-1.1303,-0.42015,-1.2141,0.17806,-0.92322,0.58481,-0.49107,1.1308,-1.3941,0.077888,-1.2788,-1.553,0.5435,0.21198,-1.0032,-1.3296,-1.3681,-0.40252,-0.26201,-0.32662
1.3763,-0.22598,-0.84481,-0.38791,0.90656,0.90556,-1.9564,-2.0022,-1.1586,0.33828,0.090016,-0.16163,-0.35708,0.19008,-1.0535,0.14264,0.26327,1.3406,0.068579,0.26838,-0.42962,-0.39514,-0.83613,0.26838,2.1468,-0.33307,0.78277,0.67173,-1.2823,0.70768,-1.7818,-1.5704,0.21133,1.8661,-1.1578,-0.24492,-0.12098,2.2086,-0.25807,-1.5661,-0.21681,0.92341,1.7457,0.0019735,0.98698,0.30791,-0.69368,-0.32836,0.46416,-0.67711
0.6118,-0.10957,-1.8561,0.60674,-0.13339,-0.35774,0.55315,-0.40933,0.35059,0.12359,-0.090676,1.7537,0.49502,-0.85458,0.19042,0.66647,0.25129,0.0016247,0.79989,1.3537,0.11464,-0.077291,-0.26372,1.2119,0.26505,-0.1563,0.42638,2.0194,-1.2583,2.7852,-0.44595,-0.35365,-0.2108,1.7632,-1.2962,-3.1101,-0.54335,-0.081793,-0.48034,1.17,-0.71633,-0.49422,0.17995,-1.0954,1.0372,-0.5366,1.0417,0.97063,-0.39179,-2.1264
-2.0526,-0.86217,-0.039628,1.2989,-1.358,0.31892,-0.93249,0.63675,-0.53525,-1.0021,1.409,2.3785,0.64869,0.45934,0.66556,-0.47866,-0.31314,-0.11954,0.55313,-1.8613,-1.0599,-1.4448,-0.48419,1.0172,-1.0034,0.31556,-1.6003,-0.9788,0.40001,1.5936,0.93609,0.62721,0.72754,2.1211,-0.12543,0.7543,1.2118,1.4142,0.33727,1.624,-0.22154,2.1849,1.8525,-1.1826,-0.63516,-1.3965,-0.20439,2.3212,-0.52674,-1.2252
-1.2877,0.17109,0.30759,0.65019,-0.9398,-0.21493,-0.38563,-0.71292,-0.22247,-0.88751,-1.4369,1.0553,1.163,-0.83146,-0.97373,0.64168,-0.37649,0.1865,-2.705,0.51045,2.7746,0.84546,0.14035,0.8034,-1.2471,0.30405,-0.26419,-0.40501,0.5169,0.41376,-0.29598,2.2846,0.6164,1.1183,0.78644,0.81679,-1.0258,-0.38326,0.49345,-0.069188,0.81501,0.62752,-0.84714,-0.16237,-0.93259,-0.15159,0.19468,-0.49241,-0.61831,0.73771
-1.0047,0.24243,-0.96779,1.5221,0.028805,0.37802,-0.51347,1.9412,1.1028,-0.10423,-0.039083,-0.6786,-0.27178,-0.40828,-1.3647,-1.4184,-0.35354,-1.156,0.7927,0.50879,1.3824,-1.3495,1.7849,-0.19098,0.55623,-0.69015,1.2321,-0.75258,0.21231,-1.4702,0.12043,-0.36972,-0.77162,0.26161,-1.0895,-0.45769,-0.3217,0.69145,-0.77076,2.3353,0.12592,-0.23557,1.905,1.713,-1.2588,1.9133,-1.0058,-0.71549,1.2125,-0.64663
0.82315,-0.98469,0.81326,-0.60331,-0.31917,2.1622,-2.4308,-0.62849,0.61718,-0.51542,1.6044,1.0269,0.05465,-0.94715,-0.95034,-1.5675,1.4275,-1.2376,-0.76384,2.0952,2.9572,-0.41118,0.047162,1.2373,-0.018212,0.16469,-1.6935,-1.0228,0.24473,0.12351,0.024259,0.024766,-2.2251,-0.5757,-0.64312,0.59243,-0.0083815,0.68155,0.67668,0.28547,-1.9329,0.42037,1.2697,0.022341,-1.247,0.048081,-2.8459,1.5126,-0.40027,-1.5375
0.88009,-0.39425,-0.3395,1.1452,0.51957,-0.42761,-0.48405,0.86568,2.2306,-0.63078,0.058728,-1.2356,1.5032,0.13645,0.30201,0.29956,0.13255,0.65223,-0.77882,0.37817,-0.39313,-1.1691,-0.3301,-0.63634,0.37109,-0.78484,1.1699,1.5984,0.19352,1.2137,0.10102,0.75364,0.4456,0.13984,1.3018,1.3057,0.75585,2.8518,2.3094,0.68653,0.64729,1.3915,0.16506,-2.0798,-0.2857,2.1603,0.44662,-0.6568,-2.0347,0.60435
-1.4214,0.81277,0.81616,0.44426,0.47375,0.20956,0.38697,0.35028,-0.013498,1.8255,2.0416,0.43705,1.1041,0.45549,-0.54144,-0.30838,-0.23895,0.26779,0.74876,-0.41098,-1.0918,0.61785,-0.39538,-0.025344,0.2603,-2.0607,2.0457,-0.16892,-2.7555,-0.62033,-0.96853,0.60609,0.23199,0.065595,1.5786,0.96482,-0.12455,-0.76006,0.21283,2.0941,-0.69015,1.2393,-0.25987,0.48141,2.3239,0.25015,0.63439,-1.7805,-0.34278,1.7569
0.18396,-0.065732,0.92101,-0.55791,1.4696,1.2485,-0.39904,0.33249,0.59341,1.2625,1.0413,-0.4583,-0.35519,-2.5411,-0.20431,-1.7812,1.5364,0.15434,-0.042553,-0.51791,-0.77685,0.55977,-0.43381,0.58204,-0.6952,0.37048,0.40934,-0.52439,-0.3933,-0.088739,0.63474,0.26422,1.4644,-0.30878,1.51,0.13818,-1.5461,1.8234,-0.98065,-0.37716,-0.72168,-0.61599,1.461,0.24951,-0.79946,-1.453,3.1071,0.93282,1.4772,-0.83535
-1.7021,0.75189,1.4024,0.94776,1.1164,1.4202,0.19092,0.65237,-1.3431,-1.4201,-0.90581,0.46778,-1.7332,0.52613,1.1681,1.1614,1.2564,-0.38907,-0.71162,1.7216,-2.1575,1.2405,-0.81204,0.42287,-0.58464,-0.57933,0.09529,-0.90815,-2.0884,0.14317,0.67961,0.44854,0.32455,-1.8029,0.33585,0.58098,0.20139,-0.4368,-0.23489,1.1689,-0.71242,0.59348,0.73623,-0.43396,-0.70395,0.34114,0.07009,-0.10825,-1.221,-0.57131
0.6636,-1.0422,0.59938,-0.22618,1.2234,-1.1831,0.22279,0.1119,-1.7087,0.4885,-0.21955,0.80566,1.0462,-1.0246,1.2234,0.71766,1.9058,-0.1446,0.80169,1.0195,0.16408,0.55538,0.13337,-0.13159,-0.73247,1.0411,0.82319,1.1652,-2.1434,0.32469,0.32746,-0.076543,0.52889,0.69066,-0.76216,-0.63008,0.57997,0.47756,0.72462,-1.6818,0.57629,0.33037,-0.27869,-0.078389,-0.13806,1.5358,-0.027363,-1.0427,0.097345,-1.0342
1.0067,-0.56146,0.36595,-1.1114,0.43809,0.084692,1.1689,0.14219,-1.0736,0.44048,0.27057,0.546,-0.1946,0.97754,1.5062,0.72756,-0.47216,0.36275,-0.35428,0.078373,-0.16048,0.91037,-0.74361,0.64022,1.1321,-0.88916,-2.1866,-1.3068,-2.115,-1.3054,-1.5807,-0.012885,-0.6923,-0.51692,-0.78822,0.58981,-1.0012,1.9802,-1.6604,0.74773,-0.24143,-0.37089,-1.5166,-1.7889,-0.89116,-1.1952,-0.10689,1.8554,0.37521,0.51696
0.67007,0.43222,-0.083752,0.20429,0.18288,-1.2159,-0.31939,-0.38798,0.38541,-0.53461,1.9742,-0.57197,-1.4039,0.67668,-0.14475,0.16595,-0.40093,-0.78884,0.69926,0.67422,0.75469,1.6892,0.82742,0.18574,0.073676,0.39989,-0.24142,0.13395,-0.55397,-0.061122,0.23411,-1.5142,-0.3621,0.052167,0.27245,0.083292,-0.55024,-0.39271,0.11843,-0.3401,-0.21154,-2.0063,-0.56695,1.0943,-2.418,-0.14896,1.0695,-0.34581,-1.3967,0.25684
1.4565,-1.0249,-1.3127,1.9154,0.57844,1.3568,1.1492,0.23634,1.0075,-0.72163,-0.31491,-0.42994,-0.22194,0.028029,0.56478,0.24382,-1.4333,1.3918,0.74298,0.62212,0.23191,2.0173,-2.0084,-0.19081,2.0959,0.32422,-1.0837,1.5346,-0.86903,-1.1196,-0.48979,-1.4167,-0.88625,-0.71619,0.88817,0.68218,-0.65734,-0.51571,0.12553,-2.0566,0.41051,0.41421,0.45317,-2.0337,-0.77852,0.89449,0.032784,-0.67123,-0.8551,1.963
-1.5022,0.81752,0.043948,0.2195,-0.92893,2.316,1.9084,-0.24799,-0.57282,-0.0013301,-2.4668,-0.094764,0.36937,-0.96376,-0.81648,-1.3743,1.5992,0.47223,-0.52006,0.78907,1.402,-1.8025,-0.38419,0.35187,0.16472,1.2012,0.35687,0.96276,-0.58698,0.83705,0.60841,2.5035,0.50989,-1.4165,-0.91644,1.9665,1.0265,-1.1573,0.97859,-0.36889,-0.095005,0.56042,-0.30507,-0.63172,0.65123,1.803,0.52251,-0.42649,-1.072,-0.79544
-0.092469,0.7392,-0.30343,0.047195,0.80022,-0.46374,0.53319,-0.66121,-1.0437,-0.44861,-0.60014,-1.2259,1.0481,-0.35073,-0.98015,1.2313,0.080268,1.6651,1.9987,-0.27228,-1.2618,-1.049,0.82607,0.91111,-0.066785,-1.4977,0.11954,0.0096187,-1.3972,1.2466,-0.11891,-1.0742,0.86798,1.5678,-1.1149,-0.078212,1.3276,0.3695,0.83166,-1.779,-0.011229,-0.011935,1.5191,0.95781,1.0108,-1.3078,1.8052,0.047935,-0.96525,0.7618
0.56132,-0.51,-1.254,-1.0612,0.90912,0.20756,-0.72411,-1.111,-1.0823,0.2402,0.46456,-0.79987,0.77354,1.3499,-0.56659,-0.21099,-0.34956,-0.58305,-1.4262,0.10568,0.42625,-0.18156,0.23512,-0.86445,0.31087,-0.57422,0.87047,-1.6528,0.75866,0.34797,1.1844,1.441,-1.3914,-1.2747,0.1999,0.58369,-0.45427,0.086703,0.46658,0.78695,-1.4514,-1.3438,1.0473,-0.75204,1.3132,-0.9646,-0.33061,1.7933,0.67263,-0.024959
-0.17373,-1.5084,1.2913,1.0277,0.53122,0.68745,1.4296,0.043788,0.026825,1.2457,1.3922,-1.7121,-1.4896,-0.86746,-0.92904,-0.24621,-2.2181,-0.30565,0.66028,-0.39037,0.73256,0.72685,-1.4878,2.2651,0.08481,0.87182,-0.55844,1.1463,-0.20148,-0.28468,0.49807,1.355,1.841,0.28423,-0.22037,-0.14216,0.69907,-0.12272,-0.074621,0.46237,-0.57723,-0.94839,1.3697,-1.9714,0.87516,-0.76274,0.6594,0.27878,1.0709,0.94599
0.71624,0.10314,-2.0214,0.72199,-0.15631,-0.27165,1.1535,0.71986,1.2116,0.29286,0.17092,-1.0658,0.35319,1.8605,0.13241,0.31106,-0.61929,-0.99714,-0.75989,-0.69718,-0.95602,-0.066237,1.8232,0.54969,0.2523,0.53375,-1.0168,0.47039,-0.44942,-0.061708,0.32683,-0.72536,-1.7462,-0.0098869,-0.81719,0.85336,0.12908,1.048,0.72632,0.15682,-0.83628,2.7899,0.052901,2.204,-0.60119,0.87301,-0.41378,1.8543,0.42162,0.36649
0.14504,-0.80083,-0.35462,-0.52906,-1.625,0.68835,0.19695,-0.54297,1.0326,-0.77931,-0.1997,-0.10747,0.41119,0.58943,-0.5542,-1.2322,-0.98969,0.51101,0.1067,-0.65065,-1.0311,-0.016982,0.39257,-0.36043,-0.09295,-0.36129,-0.43505,2.6044,-1.3885,-0.22952,-0.43291,0.63931,0.15275,-0.32678,0.30971,0.99934,0.55189,1.49,1.6857,0.42376,0.87489,1.3728,0.22095,-0.59109,0.34438,-0.2793,0.815,-1.375,-0.13266,-0.5074
0.48592,0.8736,-1.4912,-0.28466,0.43689,1.6588,0.66051,-0.80965,0.58879,0.65918,1.0196,-2.2242,0.72451,-0.86787,-0.26653,-1.2041,0.51063,1.4039,-1.4994,0.17635,1.5429,-0.39481,0.88769,0.064804,-1.1042,-0.34031,-0.64211,-2.136,-1.313,0.026844,0.25625,-1.2315,0.15522,0.336,0.71291,-2.0789,-1.3323,2.5278,0.69963,0.5866,-0.42169,-0.18325,-0.55541,-1.7219,-0.59617,-0.88937,-0.69667,1.7302,-0.45859,-0.28796
-0.022399,0.24734,0.38369,0.18191,0.38467,0.5249,-1.3243,-0.040753,-0.57749,0.64215,-0.64665,0.4205,0.63348,-0.25944,0.24775,-0.56561,0.63043,-0.61652,-1.0304,0.090169,0.22837,0.83793,0.043648,-0.87913,0.48783,-0.58496,-0.77758,0.65855,-0.27687,-1.6869,-1.2729,-0.60296,0.024853,-0.7305,-0.78912,-0.19063,0.14521,1.4057,1.8472,0.48813,0.3807,0.16389,-1.3889,-0.8344,-0.8515,-0.34149,-1.0023,-0.57771,-1.2557,-0.00030376
-2.2971,1.1378,-1.4967,2.2212,-0.31,-0.090118,-2.4392,-1.7834,0.84627,-0.043294,0.45896,-2.2693,-2.0485,-1.332,-0.082743,-0.99301,-1.4682,0.020698,-1.2458,0.14855,1.1229,0.7251,1.0551,-0.066001,-0.082384,0.1984,1.0255,-0.95591,-0.28167,-0.69792,-0.20565,1.675,1.5184,1.0599,0.34744,1.7154,-0.61006,0.52164,0.65403,-0.26305,-1.2109,-0.3575,-1.5969,0.16528,0.20234,0.79596,-0.55562,-0.29752,0.96792,-0.29176
-0.9028,-1.0507,1.3318,0.060587,1.9447,0.76947,0.5789,-0.46948,1.0562,-0.11069,-1.3343,0.13972,0.83227,-0.84096,1.1973,0.55429,-2.1249,1.2117,-0.14317,-0.25656,0.65516,1.2329,-0.86958,-0.21937,-1.3115,-2.4377,-1.4059,0.22996,-0.48582,-0.11743,-0.16766,0.21269,0.21758,-0.27979,1.6622,-0.5827,0.1425,-0.45812,0.16317,0.49808,0.68344,-0.24869,0.50996,2.0446,-0.37724,-0.60515,-2.3599,0.25962,-0.19433,-1.3678
